target_record_number,target_job_value,neighbor_rank,distance,neighbor_record_number,neighbor_record_date,neighbor_job_value,neighbor_company_name,neighbor_address
BLD-26-02978,12000.0,10,1.2409896059547918,BLD-25-15490,2025-11-03,15000.0,AVID RESTORATION LLC,14907 LAUREL AV
BLD-26-02978,12000.0,11,1.2679806892076488,BLD-26-01842,2026-03-04,16000.0,SOUTH O ROOFING,4420 N 156 AVENUE CR
BLD-26-02978,12000.0,12,1.3749717273676771,BLD-25-17091,2025-12-30,10639.0,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,5135 N 135 AV
BLD-26-02979,15000.0,1,0.10656379686649939,BLD-26-00521,2026-01-20,18000.0,SHAMROCK HILLS LLC,14712 MADISON CR
BLD-26-02979,15000.0,2,0.2635521302167975,BLD-26-00327,2026-01-12,16000.0,SHAMROCK HILLS LLC,14829 DREXEL ST
BLD-26-02979,15000.0,3,0.32459354792891154,BLD-26-02443,2026-03-19,11360.0,BEST ROOFING,6312 S 150 ST
BLD-26-02979,15000.0,4,0.36372386204802365,BLD-26-01829,2026-03-04,21000.0,SHAMROCK HILLS LLC,14811 Z CR
BLD-26-02979,15000.0,5,0.5918271406041543,BLD-25-15963,2025-11-12,10000.0,REAVIS ROOFING,6123 S 142 ST
BLD-26-02979,15000.0,6,0.7072827553759831,BLD-26-01539,2026-02-25,9000.0,RESULTS CONTRACTING,15435 ALLAN DR
BLD-26-02979,15000.0,7,0.7242942472900072,BLD-26-01807,2026-03-03,13470.87,SHAMROCK HILLS LLC,15424 W ST
BLD-26-02979,15000.0,8,0.7885925308337516,BLD-25-17035,2025-12-23,11140.0,BEST ROOFING,5105 S 165 ST
BLD-26-02979,15000.0,9,0.8858993562054553,BLD-26-00217,2026-01-09,16910.6,BULLDOG ROOFING,6218 S 107 ST
BLD-26-02979,15000.0,10,1.0622096458135537,BLD-26-00186,2026-01-08,3500.0,"HOME PRIDE CONTRACTORS, INC",14817 ARBOR ST
BLD-26-02979,15000.0,11,1.1153598878192197,BLD-25-16369,2025-11-24,20401.34,EVOLVECONSTRUCTION.COM,2219 S 148 AV
BLD-26-02979,15000.0,12,1.185488821033656,BLD-26-02550,2026-03-23,11000.0,706 N 129th St Ste 117,9472 WEIR ST
BLD-26-02980,6975.6,1,0.6409752319884129,BLD-25-15963,2025-11-12,10000.0,REAVIS ROOFING,6123 S 142 ST
BLD-26-02980,6975.6,2,0.7292664670557164,BLD-26-00217,2026-01-09,16910.6,BULLDOG ROOFING,6218 S 107 ST
BLD-26-02980,6975.6,3,0.8607255340165091,BLD-26-01539,2026-02-25,9000.0,RESULTS CONTRACTING,15435 ALLAN DR
BLD-26-02980,6975.6,4,0.9412347766914599,BLD-26-02443,2026-03-19,11360.0,BEST ROOFING,6312 S 150 ST
BLD-26-02980,6975.6,5,0.9624297409135727,BLD-26-02550,2026-03-23,11000.0,706 N 129th St Ste 117,9472 WEIR ST
BLD-26-02980,6975.6,6,0.9628695352050555,BLD-26-01829,2026-03-04,21000.0,SHAMROCK HILLS LLC,14811 Z CR
BLD-26-02980,6975.6,7,0.9697092320018028,BLD-26-01807,2026-03-03,13470.87,SHAMROCK HILLS LLC,15424 W ST
BLD-26-02980,6975.6,8,0.987331995585157,BLD-26-00327,2026-01-12,16000.0,SHAMROCK HILLS LLC,14829 DREXEL ST
BLD-26-02980,6975.6,9,0.9875937052626224,BLD-26-00521,2026-01-20,18000.0,SHAMROCK HILLS LLC,14712 MADISON CR
BLD-26-02980,6975.6,10,1.055672139285268,BLD-25-17035,2025-12-23,11140.0,BEST ROOFING,5105 S 165 ST
BLD-26-02980,6975.6,11,1.2347018142123396,BLD-26-00186,2026-01-08,3500.0,"HOME PRIDE CONTRACTORS, INC",14817 ARBOR ST
BLD-26-02980,6975.6,12,1.312102109227263,BLD-25-16369,2025-11-24,20401.34,EVOLVECONSTRUCTION.COM,2219 S 148 AV
BLD-26-02981,10000.0,1,0.42886934137119725,BLD-26-01512,2026-02-24,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,4302 MAYBERRY ST
BLD-26-02981,10000.0,2,0.4794163365999347,BLD-25-15772,2025-11-06,12000.0,GOLDEN EXTERIORS & REMODELING,2820 N 41 ST
BLD-26-02981,10000.0,3,0.9518650986459275,BLD-26-02214,2026-03-13,14000.0,MCCOY ROOFING HOLDINGS,314 S 52 ST
BLD-26-02981,10000.0,4,1.1710238706475973,BLD-25-16311,2025-11-21,8250.0,SQUAREUP EXTERIORS,3563 WOOLWORTH AV
BLD-26-02981,10000.0,5,1.2267989029828155,BLD-25-16762,2025-12-11,13000.0,PINNACLE ROOFING LLC,2711 N 53 ST
BLD-26-02981,10000.0,6,1.3383986498122789,BLD-26-01088,2026-02-11,29072.0,MOOSE ROOFING,5521 FLORENCE BD
BLD-26-02981,10000.0,7,1.426044843417857,BLD-25-15856,2025-11-10,11789.0,LEGACY RESTORATION,415 N 47 ST
BLD-26-02981,10000.0,8,1.4307374907573827,BLD-25-16656,2025-12-05,15000.0,SOUTH O ROOFING,2505 N 48 AV
BLD-26-02981,10000.0,9,1.4426325545054377,BLD-25-16995,2025-12-22,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,3924 N 18 ST
BLD-26-02981,10000.0,10,1.4989290960411419,BLD-25-15888,2025-11-10,8231.0,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",4537 PINE ST
BLD-26-02981,10000.0,11,1.5180984895130358,BLD-25-16133,2025-11-17,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,7103 MINNE LUSA BD
BLD-26-02981,10000.0,12,1.5543451494645923,BLD-26-02436,2026-03-19,25000.0,GIANT ROCKS CONSTRUCTION,2911 MASON ST
BLD-26-03003,3863.0,1,0.5996304905725665,BLD-26-01912,2026-03-06,6000.0,FULL CIRCLE ROOFING,14634 KANSAS AV
BLD-26-03003,3863.0,2,0.6091823774832632,BLD-26-02151,2026-03-12,13156.0,"MCKINNIS ROOFING AND SHEET METAL, LLC",15301 FOWLER AV
BLD-26-03003,3863.0,3,0.6129790618214491,BLD-26-01271,2026-02-18,4565.0,Weddle and Sons Roofing,6139 N 148 ST
BLD-26-03003,3863.0,4,0.6216328571972513,BLD-25-16746,2025-12-10,9000.0,MCCOY ROOFING HOLDINGS,6606 N 148 ST
BLD-26-03003,3863.0,5,0.8068460401353104,BLD-26-02611,2026-03-23,13940.0,BB ROOFING,15401 LOCUST ST
BLD-26-03003,3863.0,6,0.929019035557337,BLD-25-16666,2025-12-08,11693.0,TURTLE ROOFING OMAHA,15415 TUCKER ST
BLD-26-03003,3863.0,7,1.2202184147317405,BLD-25-16119,2025-11-17,10413.26,BULLDOG ROOFING,12112 BEDFORD AV
BLD-26-03003,3863.0,8,1.2595879192533803,BLD-25-15430,2025-11-01,11000.0,"JDM ROOFING, LLC",2712 N 130 ST
BLD-26-03003,3863.0,9,1.2652316628453402,BLD-25-16373,2025-11-24,23889.57,AMERIPRO ROOFING OF NEBRASKA,16009 TAYLOR ST
BLD-26-03003,3863.0,10,1.2685605019745838,BLD-26-00461,2026-01-15,10079.51,HOMETOWN ROOFING,16938 GRAND AV
BLD-26-03003,3863.0,11,1.2841181383241267,BLD-26-00297,2026-01-12,10630.0,TURTLE ROOFING OMAHA,10907 MARTIN AV
BLD-26-03003,3863.0,12,1.2858507323903994,BLD-25-16223,2025-11-19,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,4803 N 160 AV
BLD-26-03004,7712.06,1,0.6715065903007883,BLD-25-16230,2025-11-19,6369.63,BULLDOG ROOFING,1511 S 56 ST
BLD-26-03004,7712.06,2,0.7040527795465886,BLD-25-16830,2025-12-15,4000.0,A1 Roofing pros,4421 G ST
BLD-26-03004,7712.06,3,0.7186178404939371,BLD-26-02261,2026-03-16,18586.0,EMERSON ENTERPRISES UNLIMITED,2414 S 48 AV
BLD-26-03004,7712.06,4,0.7307161250559623,BLD-26-01874,2026-03-05,4616.7,ROYALTY ROOFING INC,4657 MARTHA ST
BLD-26-03004,7712.06,5,0.7545571105049891,BLD-25-16717,2025-12-09,35000.0,ERIE CONSTRUCTION MID-WEST INC,2305 S 50 ST
BLD-26-03004,7712.06,6,0.768791418020598,BLD-25-16788,2025-12-12,12672.0,4140 S 52ND ST.,2123 S 38 ST
BLD-26-03004,7712.06,7,0.8003105122830247,BLD-26-00281,2026-01-09,5884.0,TEN PENNY EXTERIORS,3333 S 82 ST
BLD-26-03004,7712.06,8,0.8373212880662835,BLD-26-01546,2026-02-25,19608.0,APPLE ROOFING,1932 S 61 ST
BLD-26-03004,7712.06,9,0.8469768787888694,BLD-26-00906,2026-02-04,7600.0,NEBRASKALAND ROOFING,7630 NINA ST
BLD-26-03004,7712.06,10,0.8565959532540394,BLD-25-16823,2025-12-15,10454.0,4140 S 52ND ST.,4157 J ST
BLD-26-03004,7712.06,11,0.9279320810608553,BLD-26-00545,2026-01-20,12880.0,BEST ROOFING,5602 OAK ST
BLD-26-03004,7712.06,12,0.9423311480089404,BLD-25-16685,2025-12-08,9700.0,DREW'S UNITED ROOFING & SIDING OF NE INC,2633 S 87 AV
BLD-26-03005,10000.0,1,0.5204058541465081,BLD-25-15451,2025-11-03,16300.0,TURTLE ROOFING OMAHA,5033 S 90 ST
BLD-26-03005,10000.0,2,0.7624175744686584,BLD-25-15853,2025-11-10,8246.0,RED RHINO ROOFS & SOLAR LLC,5417 S 107 ST
BLD-26-03005,10000.0,3,0.7850336647163197,BLD-26-01229,2026-02-16,14000.0,BOSA RESTORATION,5005 DREXEL ST
BLD-26-03005,10000.0,4,0.8371004925569696,BLD-25-15766,2025-11-06,4826.08,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",11112 X ST
BLD-26-03005,10000.0,5,0.8423242136402818,BLD-26-02498,2026-03-20,11561.0,DREW'S UNITED ROOFING & SIDING OF NE INC,12233 ORCHARD AV
BLD-26-03005,10000.0,6,0.8442101829844753,BLD-25-15617,2025-11-05,13500.0,JIM'S ROOFING & CONTRACTING,6645 CYPRESS DR
BLD-26-03005,10000.0,7,0.8594125490844522,BLD-26-02419,2026-03-18,14894.35,HOMETOWN ROOFING,13514 BERRY CR
BLD-26-03005,10000.0,8,0.8846158895116693,BLD-26-02255,2026-03-16,11971.97,NELSON CONTRACTING LLC,13952 JEFFERSON CR
BLD-26-03005,10000.0,9,0.896094054545499,BLD-26-00312,2026-01-12,5282.0,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,5618 S 113 ST
BLD-26-03005,10000.0,10,0.9435936744852815,BLD-26-00445,2026-01-14,14263.73,HOMETOWN ROOFING,6205 S 135 ST
BLD-26-03005,10000.0,11,0.9654776029638676,BLD-26-00138,2026-01-06,16345.0,TURTLE ROOFING OMAHA,13946 W CR
BLD-26-03005,10000.0,12,0.9769812454962886,BLD-26-01786,2026-03-03,13000.0,SHAMROCK HILLS LLC,13739 Z CR
BLD-26-03038,16887.0,1,0.6055365457454395,BLD-25-15781,2025-11-07,10510.0,INNOVATIVE CONTRACTORS,833 N 107 AV
BLD-26-03038,16887.0,2,0.6915268248213475,BLD-25-16282,2025-11-20,18000.0,RESULTS CONTRACTING,12218 FRANKLIN CR
BLD-26-03038,16887.0,3,0.7098783747930492,BLD-25-15836,2025-11-10,5000.0,JENSEN ENTERPRISES,10535 IZARD ST
BLD-26-03038,16887.0,4,0.742915960973415,BLD-25-15750,2025-11-06,7609.21,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,12076 LEAVENWORTH RD
BLD-26-03038,16887.0,5,0.7511123954615323,BLD-25-16158,2025-11-18,37620.0,APPLE ROOFING LLC,14142 FRANCES ST
BLD-26-03038,16887.0,6,0.7687997090153994,BLD-26-00916,2026-02-04,6965.0,BRADCO COMPANY DBA TOTAL ROOFING,10906 JACKSON ST
BLD-26-03038,16887.0,7,0.7766942315553219,BLD-26-01007,2026-02-09,14500.0,"NATHAN JAMES CONSTRUCTION, INC.",2223 N 127 CR
BLD-26-03038,16887.0,8,0.7979713575487603,BLD-26-00514,2026-01-20,22178.0,AMERIPRO ROOFING OF NEBRASKA,15229 DOUGLAS CR
BLD-26-03038,16887.0,9,0.8392838108596984,BLD-25-15978,2025-11-12,14000.0,MCCOY ROOFING HOLDINGS,15511 JACKSON CR
BLD-26-03038,16887.0,10,0.8876901076816628,BLD-26-01869,2026-03-05,11530.0,RED RHINO ROOFS & SOLAR LLC,13502 SPRING ST
BLD-26-03038,16887.0,11,0.8925729633502586,BLD-25-15676,2025-11-06,21232.0,TURTLE ROOFING OMAHA,15270 BEMIS ST
BLD-26-03038,16887.0,12,0.9077506458391469,BLD-25-15558,2025-11-04,4914.0,PREMIER ROOFING COMPANY,13451 KINGSWOOD DR
BLD-26-03040,10000.0,1,0.3436181741397324,BLD-26-00693,2026-01-29,12132.64,CHAMP ROOFING AND EXTERIORS INC,12618 ARBOR ST
BLD-26-03040,10000.0,2,0.3466411705391093,BLD-25-15750,2025-11-06,7609.21,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,12076 LEAVENWORTH RD
BLD-26-03040,10000.0,3,0.5963093955105375,BLD-26-00155,2026-01-07,13800.0,BEST ROOFING,3024 S 113 ST
BLD-26-03040,10000.0,4,0.6794734297942334,BLD-25-15626,2025-11-05,6500.0,NEW ENERGY LLC,11716 MAYBERRY ST
BLD-26-03040,10000.0,5,0.7604221369914284,BLD-25-15603,2025-11-05,8500.0,"HOME PRIDE CONTRACTORS, INC",12409 SELDIN DR
BLD-26-03040,10000.0,6,0.7677544063863796,BLD-25-16685,2025-12-08,9700.0,DREW'S UNITED ROOFING & SIDING OF NE INC,2633 S 87 AV
BLD-26-03040,10000.0,7,0.8289584825661894,BLD-25-15558,2025-11-04,4914.0,PREMIER ROOFING COMPANY,13451 KINGSWOOD DR
BLD-26-03040,10000.0,8,0.8384694752324309,BLD-25-16158,2025-11-18,37620.0,APPLE ROOFING LLC,14142 FRANCES ST
BLD-26-03040,10000.0,9,0.8385640071186666,BLD-26-00514,2026-01-20,22178.0,AMERIPRO ROOFING OF NEBRASKA,15229 DOUGLAS CR
BLD-26-03040,10000.0,10,0.8619708024232056,BLD-26-01869,2026-03-05,11530.0,RED RHINO ROOFS & SOLAR LLC,13502 SPRING ST
BLD-26-03040,10000.0,11,0.8933709289423306,BLD-25-15593,2025-11-05,9954.69,ROYALTY ROOFING INC,13493 SPRING ST
BLD-26-03040,10000.0,12,0.8995498903538675,BLD-26-02075,2026-03-11,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,2211 S 164 CR
BLD-26-03041,38189.0,1,0.5970312997797319,BLD-25-15778,2025-11-07,26301.0,ERIE CONSTRUCTION MID-WEST INC,3824 JAYNES ST
BLD-26-03041,38189.0,2,0.9109655551644545,BLD-26-00872,2026-02-03,5000.0,4424 N 142 ST,6520 N 33 ST
BLD-26-03041,38189.0,3,0.9959449269348587,BLD-26-01165,2026-02-13,3400.0,PINNACLE CONSTRUCTION,3012 N 48 AV
BLD-26-03041,38189.0,4,1.0351039693989788,BLD-26-02363,2026-03-17,5200.0,TEN PENNY EXTERIORS,4602 N 47 ST
BLD-26-03041,38189.0,5,1.0515090801057358,BLD-26-02501,2026-03-22,18000.0,"EBW,LLC",4728 N 36 ST
BLD-26-03041,38189.0,6,1.0828192554201408,BLD-26-02215,2026-03-13,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,7221 N 34 ST
BLD-26-03041,38189.0,7,1.1068680872396761,BLD-25-16038,2025-11-14,17500.0,"HOME PRIDE CONTRACTORS, INC",2856 REYNOLDS ST
BLD-26-03041,38189.0,8,1.1105181741905141,BLD-25-16406,2025-11-25,12645.0,STARPOWER EXTERIOR INC,4220 ELLISON AV
BLD-26-03041,38189.0,9,1.112450283371139,BLD-26-01299,2026-02-18,8000.0,MATHAL CONSTRUCTION LLC,6742 NORTH RIDGE DR
BLD-26-03041,38189.0,10,1.1434909146223609,BLD-25-16048,2025-11-14,8000.0,STARPOWER EXTERIOR INC,4231 ELLISON AV
BLD-26-03041,38189.0,11,1.1492629805884975,BLD-26-01240,2026-02-17,7000.0,RESULTS CONTRACTING,3611 N 42 ST
BLD-26-03041,38189.0,12,1.1718542768810556,BLD-25-16191,2025-11-19,10000.0,RESULTS CONTRACTING,4428 RUGGLES ST
BLD-26-03058,10249.42,1,0.263297743523891,BLD-25-15635,2025-11-05,8000.0,JOHNSON WINDOW INSTALLATIONS,7315 N 76 ST
BLD-26-03058,10249.42,2,0.6279555110240951,BLD-25-17094,2025-12-30,12455.62,TURTLE ROOFING OMAHA,7526 ERNST ST
BLD-26-03058,10249.42,3,0.6891623220404498,BLD-26-02225,2026-03-13,15000.0,RESULTS CONTRACTING,8420 BAKER ST
BLD-26-03058,10249.42,4,0.7300241354376823,BLD-25-15763,2025-11-06,12000.0,RESULTS CONTRACTING,6333 N 51 AV
BLD-26-03058,10249.42,5,0.7538191470786324,BLD-26-02485,2026-03-20,9500.0,QUALITY HOME INSPECTIONS,7360 N 77 AV
BLD-26-03058,10249.42,6,0.7608913314989152,BLD-26-01945,2026-03-08,4500.0,MCCRIGHT PROPERTIES LLC,7907 VERNON AV
BLD-26-03058,10249.42,7,0.7765366799357248,BLD-25-16767,2025-12-11,23000.0,SOUTH O ROOFING,7125 IOWA ST
BLD-26-03058,10249.42,8,0.8142928259591208,BLD-25-17060,2025-12-29,10082.0,MOOSE ROOFING,7510 HOWELL ST
BLD-26-03058,10249.42,9,0.8256596136454314,BLD-26-02416,2026-03-18,39612.0,White Castle Roofing,7841 BONDESSON ST
BLD-26-03058,10249.42,10,0.827454529218897,BLD-25-15760,2025-11-06,13913.0,MOOSE ROOFING,7809 N 86 AV
BLD-26-03058,10249.42,11,0.8382527979266883,BLD-25-16572,2025-12-03,9788.0,TURTLE ROOFING OMAHA,8191 TUCKER ST
BLD-26-03058,10249.42,12,0.8724673716585509,BLD-25-16495,2025-12-01,8052.0,4140 S 52ND ST.,6615 N 79 ST
BLD-26-03097,50914.48,1,0.4748827375958973,BLD-26-02419,2026-03-18,14894.35,HOMETOWN ROOFING,13514 BERRY CR
BLD-26-03097,50914.48,2,0.48299996991084726,BLD-25-15766,2025-11-06,4826.08,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",11112 X ST
BLD-26-03097,50914.48,3,0.5146382399952665,BLD-26-00445,2026-01-14,14263.73,HOMETOWN ROOFING,6205 S 135 ST
BLD-26-03097,50914.48,4,0.5726257434281307,BLD-26-00312,2026-01-12,5282.0,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,5618 S 113 ST
BLD-26-03097,50914.48,5,0.5744593500595536,BLD-26-01786,2026-03-03,13000.0,SHAMROCK HILLS LLC,13739 Z CR
BLD-26-03097,50914.48,6,0.5881750817589108,BLD-25-15491,2025-11-03,5671.0,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,13820 W CR
BLD-26-03097,50914.48,7,0.6283916799424901,BLD-26-00463,2026-01-15,7627.15,HOMETOWN ROOFING,6819 S 142 ST
BLD-26-03097,50914.48,8,0.6513055277463446,BLD-26-02255,2026-03-16,11971.97,NELSON CONTRACTING LLC,13952 JEFFERSON CR
BLD-26-03097,50914.48,9,0.6647841379602153,BLD-25-15451,2025-11-03,16300.0,TURTLE ROOFING OMAHA,5033 S 90 ST
BLD-26-03097,50914.48,10,0.6744701224882502,BLD-26-02413,2026-03-18,7996.65,HOMETOWN ROOFING,6742 S 142 ST
BLD-26-03097,50914.48,11,0.6941211093749616,BLD-26-02559,2026-03-23,4648.25,BULLDOG ROOFING,14318 MADISON ST
BLD-26-03097,50914.48,12,0.729737413549608,BLD-25-17046,2025-12-26,15000.0,"PRO GRADE EXTERIORS, LLC",5024 MAGNOLIA ST
BLD-26-03099,11600.0,1,0.42964660815603317,BLD-26-01727,2026-03-02,10000.0,MCCOY ROOFING HOLDINGS,2506 N 49 ST
BLD-26-03099,11600.0,2,0.44032830377299303,BLD-25-16115,2025-11-17,12152.0,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,2909 N 47 AV
BLD-26-03099,11600.0,3,0.5241133807866827,BLD-26-01875,2026-03-05,5695.85,ROYALTY ROOFING INC,3117 N 59 ST
BLD-26-03099,11600.0,4,0.5598555870653843,BLD-26-02549,2026-03-23,643.3,RED RHINO ROOFS & SOLAR LLC,125 N 43 AV
BLD-26-03099,11600.0,5,0.5703745014581176,BLD-26-01150,2026-02-12,4260.0,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",2536 N 64 ST
BLD-26-03099,11600.0,6,0.582993453809175,BLD-25-16365,2025-11-24,5950.0,HORN INDUSTRIES CORPORATION,2508 EMMET ST
BLD-26-03099,11600.0,7,0.6069838532434908,BLD-26-02511,2026-03-22,6000.0,PEAKNEST PROPERTIES LLC,3913 BLONDO ST
BLD-26-03099,11600.0,8,0.6202163962835809,BLD-26-01038,2026-02-10,24000.0,SHAMROCK HILLS LLC,2724 N 50 ST
BLD-26-03099,11600.0,9,0.6616561032323018,BLD-26-02464,2026-03-19,2000.0,"THE OLAM, LLC",4519 MARCY ST
BLD-26-03099,11600.0,10,0.7068733900383164,BLD-26-02777,2026-03-17,4500.0,"HOME PRIDE CONTRACTORS, INC",1508 N HAPPY HOLLOW BD
BLD-26-03099,11600.0,11,0.7203909854455104,BLD-25-16996,2025-12-22,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,1721 SPRAGUE ST
BLD-26-03099,11600.0,12,0.7287203484878116,BLD-25-16521,2025-12-02,4500.0,MCCRIGHT PROPERTIES LLC,2718 N 65 AV
BLD-26-03103,4192.14,1,0.5954905872671402,BLD-26-02342,2026-03-17,14000.0,RESULTS CONTRACTING,15223 DAYTON ST
BLD-26-03103,4192.14,2,0.6629466001638753,BLD-26-02217,2026-03-13,20000.0,MCCOY ROOFING HOLDINGS,6507 S 165 AV
BLD-26-03103,4192.14,3,0.6803837863698429,BLD-26-02410,2026-03-18,22212.25,HOMETOWN ROOFING,6027 S 158 ST
BLD-26-03103,4192.14,4,0.6972113980573601,BLD-26-01191,2026-02-13,4500.0,ALFA Y OMEGA CONSTRUCTION INC,6170 VAN BUREN DR
BLD-26-03103,4192.14,5,0.7006416211640721,BLD-26-02653,2026-03-24,15000.0,RESULTS CONTRACTING,4351 S 152 CR
BLD-26-03103,4192.14,6,0.7549599693318346,BLD-25-16807,2025-12-12,10000.0,ERIC ADAMS CONTRACTING LLC,5821 S 172 AV
BLD-26-03103,4192.14,7,0.7892684578594996,BLD-25-15979,2025-11-12,12000.0,ANTOINE CONSTRUCTION,2031 S 197 ST
BLD-26-03103,4192.14,8,0.806455144279106,BLD-25-16009,2025-11-13,13000.0,RESULTS CONTRACTING,19927 NINA ST
BLD-26-03103,4192.14,9,0.894131236688084,BLD-25-16961,2025-12-19,28000.0,ANCHOR ROOFING & LANDSCAPING LLC,17519 MADISON ST
BLD-26-03103,4192.14,10,0.8943913258434153,BLD-26-02555,2026-03-23,3413.6,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",6031 S 186 AV
BLD-26-03103,4192.14,11,0.9844566926765722,BLD-25-15838,2025-11-10,11145.0,WEATHERGUARD INC,507 S 161 ST
BLD-26-03103,4192.14,12,0.9874419756348901,BLD-25-15576,2025-11-05,8004.0,AVID RESTORATION LLC,15412 HOWE ST
BLD-26-03104,9395.31,1,0.6766435296383709,BLD-26-02265,2026-03-16,6011.22,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",3212 S 59 ST
BLD-26-03104,9395.31,2,0.7984882449668875,BLD-25-16214,2025-11-19,7817.98,RED RHINO ROOFS & SOLAR LLC,3220 S 50 ST
BLD-26-03104,9395.31,3,0.9191842940898648,BLD-26-02135,2026-03-12,13925.0,ERNCO INC,5315 SPRING ST
BLD-26-03104,9395.31,4,1.0250651209570505,BLD-26-00761,2026-01-30,5397.07,BULLDOG ROOFING,4931 S 49 AV
BLD-26-03104,9395.31,5,1.0361584835391833,BLD-25-16083,2025-11-17,9181.15,AMERIPRO ROOFING OF NEBRASKA,3226 HARRISON ST
BLD-26-03104,9395.31,6,1.078581104690164,BLD-26-01229,2026-02-16,14000.0,BOSA RESTORATION,5005 DREXEL ST
BLD-26-03104,9395.31,7,1.119079816988981,BLD-25-15451,2025-11-03,16300.0,TURTLE ROOFING OMAHA,5033 S 90 ST
BLD-26-03104,9395.31,8,1.2010472348812393,BLD-25-16830,2025-12-15,4000.0,A1 Roofing pros,4421 G ST
BLD-26-03104,9395.31,9,1.348280458833969,BLD-26-00906,2026-02-04,7600.0,NEBRASKALAND ROOFING,7630 NINA ST
BLD-26-03104,9395.31,10,1.3755045915072182,BLD-25-15766,2025-11-06,4826.08,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",11112 X ST
BLD-26-03104,9395.31,11,1.3886672793834856,BLD-26-02635,2026-03-24,12000.0,MCCOY ROOFING HOLDINGS,5038 GOLD CR
BLD-26-03104,9395.31,12,1.4077303448453875,BLD-25-16823,2025-12-15,10454.0,4140 S 52ND ST.,4157 J ST
BLD-26-03127,12000.0,1,0.515704425532201,BLD-26-01120,2026-02-12,24000.0,A&B ROOFING CONSTRUCTION LLC,3801 S 188 ST
BLD-26-03127,12000.0,2,0.5692672526666607,BLD-25-15666,2025-11-06,15752.0,WHITE CASTLE ROOFING & CONTRACTING INC,19111 KENT CR
BLD-26-03127,12000.0,3,0.6344814075000603,BLD-26-00976,2026-02-06,16000.0,KORTH ROOFING LLC,18652 VAN CAMP DR
BLD-26-03127,12000.0,4,0.6344814075000603,BLD-26-02427,2026-03-19,19000.0,BELL CONTRACTING LLC,18652 VAN CAMP DR
BLD-26-03127,12000.0,5,0.6628919000941316,BLD-26-01550,2026-02-25,23781.11,RED RHINO ROOFS & SOLAR LLC,1213 S 195 ST
BLD-26-03127,12000.0,6,0.6991518931163865,BLD-26-02367,2026-03-17,20600.0,SMART ROOF CONTRACTING LLC,17310 WASHINGTON ST
BLD-26-03127,12000.0,7,0.7182598153447294,BLD-25-15906,2025-11-11,13000.0,PACIFIC PARTNERS GROUPS,18115 MAYBERRY ST
BLD-26-03127,12000.0,8,0.8112057379959928,BLD-25-16178,2025-11-18,24000.0,SOUTH O ROOFING,19264 WOOLWORTH AV
BLD-26-03127,12000.0,9,0.8241259998025171,BLD-25-16033,2025-11-14,14563.0,WEATHERGUARD INC,2522 S 191 CR
BLD-26-03127,12000.0,10,0.8330226007757247,BLD-26-01195,2026-02-13,11921.8,BULLDOG ROOFING,18240 HARNEY ST
BLD-26-03127,12000.0,11,0.8717729442630311,BLD-26-01032,2026-02-10,9000.0,PACIFIC PARTNERS GROUP LLC,17863 HARNEY ST
BLD-26-03127,12000.0,12,0.9124915055535773,BLD-25-16774,2025-12-11,27000.0,EVEN-EZER CONSTRUCTION INC,16611 JONES ST
BLD-26-03128,6200.0,1,0.453579814766112,BLD-26-00916,2026-02-04,6965.0,BRADCO COMPANY DBA TOTAL ROOFING,10906 JACKSON ST
BLD-26-03128,6200.0,2,0.6380820944253368,BLD-25-15781,2025-11-07,10510.0,INNOVATIVE CONTRACTORS,833 N 107 AV
BLD-26-03128,6200.0,3,0.7020102458896971,BLD-26-01146,2026-02-12,11307.84,HOMETOWN ROOFING,9734 YATES ST
