pin,property_a,house,street_dir,street_nam,street_typ,apartment,prop_city,prop_zip,land_value,improvemen,total_valu,class,school_dis,numbldgs,bldg_numb,bldg_sf,bldg_story,bldg_yrblt,bldg_desc,quality,condition,acres,sq_feet,centroid_latitude,centroid_longitude,source_county
2532182632,4709 N 148 ST,4709,N,148,ST, ,OMAHA,68116,33200.0,309500.0,342700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1832.0,1.5,2002.0,Tri Level,Average,Average,0.16,7366.0,41.30181027703083,-96.14528574316158,douglas
2532190316,15062 REDMAN AV,15062, ,REDMAN,AV, ,OMAHA,68116,33000.0,306700.0,339700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1540.0,1.0,2003.0,Ranch,Average,Average,0.16,6970.0,41.303236847105886,-96.15127101606639,douglas
1014310540,3904 NORTH BRANCH DR,3904, ,NORTH BRANCH,DR, ,OMAHA,68116,39100.0,338400.0,377500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2026.0,2.0,2001.0,2 Story,Good,Average,0.15,6893.0,41.29320833598141,-96.17272032822962,douglas
2409126983,3812 N 160 AV,3812,N,160,AV, ,OMAHA,68116,40400.0,371800.0,412200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2368.0,2.0,2003.0,2 Story,Good,Average,0.23,9875.0,41.29334354823905,-96.16533764292622,douglas
1014310364,4243 N 163 AV,4243,N,163,AV, ,OMAHA,68116,39200.0,291500.0,330700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1560.0,1.0,1996.0,Ranch,Good,Average,0.17,7500.0,41.29701791257748,-96.17014795513035,douglas
1014310588,16407 TAYLOR ST,16407, ,TAYLOR,ST, ,OMAHA,68116,39900.0,277800.0,317700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2071.0,2.0,1996.0,2 Story,Good,Average,0.27,11890.0,41.297767586455166,-96.17179619763675,douglas
1014310604,16414 TAYLOR ST,16414, ,TAYLOR,ST, ,OMAHA,68116,39500.0,312900.0,352400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2048.0,2.0,1998.0,2 Story,Good,Average,0.21,9180.0,41.298148130757056,-96.17237688131542,douglas
2247062142,16417 BROWNE ST,16417, ,BROWNE,ST, ,DOUGLAS COUNTY,68116,20400.0,242900.0,263300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1163.0,1.0,2014.0,Split Entry,Average,Good,0.09,3920.4,41.304967894100244,-96.17188571936553,douglas
2409126422,16009 TAYLOR ST,16009, ,TAYLOR,ST, ,OMAHA,68116,40300.0,263300.0,303600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1546.0,1.0,2001.0,Ranch,Good,Average,0.21,9525.0,41.29782217506971,-96.16405748820242,douglas
2409126252,4304 N 157 AV,4304,N,157,AV, ,OMAHA,68116,40300.0,333100.0,373400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1867.0,1.0,1997.0,Ranch,Good,Average,0.21,9525.0,41.296871380193494,-96.16126916406084,douglas
2409126292,4420 N 156 AVENUE CR,4420,N,156 AVENUE,CR, ,OMAHA,68116,41100.0,333700.0,374800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2391.0,2.0,1996.0,2 Story,Good,Average,0.29,12696.0,41.298835161042305,-96.1593613991251,douglas
2247060102,4660 N 162 AV,4660,N,162,AV, ,DOUGLAS COUNTY,68116,32400.0,351700.0,384100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2550.0,2.0,2008.0,2 Story,Average,Average,0.22,9583.0,41.30109662132401,-96.16864407934668,douglas
2409126218,15707 SAHLER ST,15707, ,SAHLER,ST, ,OMAHA,68116,40500.0,286600.0,327100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1668.0,1.0,1996.0,Ranch,Good,Average,0.23,10260.0,41.29630284329436,-96.15971387258297,douglas
1014310874,4234 NORTH BRANCH DR,4234, ,NORTH BRANCH,DR, ,OMAHA,68116,39500.0,330100.0,369600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2036.0,2.0,1996.0,2 Story,Good,Good,0.2,8875.0,41.29514133213119,-96.17487867079593,douglas
1014310356,4227 N 163 AV,4227,N,163,AV, ,OMAHA,68116,39200.0,236500.0,275700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1605.0,1.5,1994.0,Tri Level,Good,Average,0.17,7500.0,41.296359277551836,-96.17015317567484,douglas
2247054166,4803 N 160 AV,4803,N,160,AV, ,DOUGLAS COUNTY,68116,31700.0,281800.0,313500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1191.0,1.0,2012.0,Ranch,Average,Average,0.21,9148.0,41.30251904453338,-96.16419409260939,douglas
2033501556,17021 SPRAGUE ST,17021, ,SPRAGUE,ST, ,DOUGLAS COUNTY,68116,24800.0,240300.0,265100.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1047.0,1.0,2005.0,Mult Level,Average,Average,0.14,6098.0,41.29584548631305,-96.1806800338376,douglas
2033503020,16938 GRAND AV,16938, ,GRAND,AV, ,DOUGLAS COUNTY,68116,24900.0,247100.0,272000.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1232.0,1.0,2007.0,Mult Level,Average,Average,0.15,6534.0,41.30309483401022,-96.18062797499638,douglas
2033501920,4023 N 172 AV,4023,N,172,AV, ,DOUGLAS COUNTY,68116,24800.0,210400.0,235200.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1041.0,1.0,2005.0,Split Entry,Average,Average,0.14,6098.0,41.295229943901106,-96.18451143730157,douglas
2033501916,4031 N 172 AV,4031,N,172,AV, ,DOUGLAS COUNTY,68116,24900.0,240200.0,265100.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1170.0,1.0,2005.0,Mult Level,Average,Average,0.15,6534.0,41.29552152218398,-96.18450971272968,douglas
2144917274,17101 MEREDITH AV,17101, ,MEREDITH,AV, ,DOUGLAS COUNTY,68116,55100.0,405000.0,460100.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2561.0,2.0,2015.0,2 Story,Average,Good,0.48,20909.0,41.29969693734178,-96.18276354695635,douglas
2144917382,4520 N 175 ST,4520,N,175,ST, ,DOUGLAS COUNTY,68116,34200.0,339000.0,373200.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1984.0,2.0,2014.0,2 Story,Average,Good,0.19,8276.0,41.30057658697631,-96.18887728454891,douglas
2144917900,17102 CAMDEN CR,17102, ,CAMDEN,CR, ,DOUGLAS COUNTY,68116,36000.0,236300.0,272300.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1494.0,1.5,2011.0,Tri Level,Average,Average,0.21,9148.0,41.30615422168769,-96.18235996160792,douglas
1414380481,3906 N 195 ST,3906,N,195,ST, ,DOUGLAS COUNTY,68022,66800.0,613100.0,679900.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2435.0,1.0,2012.0,Ranch,Good,Good,0.34,15050.0,41.294202347711845,-96.22201860271191,douglas
1015000069,3114 N 193 ST,3114,N,193,ST, ,DOUGLAS COUNTY,68022,51700.0,551900.0,603600.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2856.0,2.0,2012.0,2 Story,Good,Good,0.2686,11700.0,41.286828077622836,-96.21804330425297,douglas
2013012500,3463 PINEY CREEK DR,3463, ,PINEY CREEK,DR, ,DOUGLAS COUNTY,68022,37800.0,246600.0,284400.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1201.0,1.0,2008.0,Ranch,Average,Fair,0.1322,5760.0,41.2904991168421,-96.22470118523002,douglas
2542499002,20210 HOPPER ST,20210, ,HOPPER,ST, ,OMAHA,68022,26400.0,235600.0,262000.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1283.0,1.0,1989.0,Mult Level,Average,Average,0.27,11770.0,41.28923818656269,-96.22979202305326,douglas
1014500052,2441 N 191 AV,2441,N,191,AV, ,OMAHA,68022,31800.0,303200.0,335000.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1234.0,1.0,2010.0,Ranch,Average,Average,0.18,7841.0,41.28222701381935,-96.21476174260107,douglas
1037135156,2517 N 189 ST,2517,N,189,ST, ,OMAHA,68022,22900.0,397600.0,420500.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1546.0,1.0,2005.0,Ranch,Average,Average,0.2,9000.0,41.28258604865234,-96.21122530834228,douglas
2538250089,2104 N 172 AV,2104,N,172,AV, ,OMAHA,68116,50900.0,468800.0,519700.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2027.0,1.0,2005.0,Ranch,Good,Average,0.37,16117.0,41.27802572364594,-96.18533355599743,douglas
2532188192,2910 N 169 AV,2910,N,169,AV, ,OMAHA,68116,40000.0,241400.0,281400.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2000.0,1.0,2005.0,Ranch,Average,Average,0.17,7405.0,41.28555358344365,-96.18031930671042,douglas
2532188088,3119 N 169 ST,3119,N,169,ST, ,OMAHA,68116,40000.0,333000.0,373000.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,3968.0,2.0,2003.0,2 Story,Average,Average,0.17,7405.0,41.28716132619717,-96.17876581527196,douglas
0714950806,2310 N 163 ST,2310,N,163,ST, ,DOUGLAS COUNTY,68116,15000.0,310400.0,325400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1754.0,2.0,2002.0,2 Story,Average,Good,0.17,7480.0,41.28035580812928,-96.16918479448067,douglas
1405591184,2531 N 159 ST,2531,N,159,ST, ,OMAHA,68116,66400.0,454400.0,520800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,3060.0,2.0,1998.0,2 Story,Good,Average,0.31,13770.0,41.282271591914366,-96.1611430025186,douglas
1405591074,15819 BURDETTE ST,15819, ,BURDETTE,ST, ,OMAHA,68116,66900.0,387600.0,454500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1676.0,1.0,1993.0,Ranch,Good,Average,0.33,14400.0,41.27968920647424,-96.16243244044944,douglas
1405591873,3103 N 161 ST,3103,N,161,ST, ,OMAHA,68116,65300.0,419300.0,484600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,3102.0,2.0,1999.0,2 Story,Good,Fair,0.28,12285.0,41.28676056193617,-96.16317052671349,douglas
1405592075,3435 N 161 AV,3435,N,161,AV, ,OMAHA,68116,72200.0,597200.0,669400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2732.0,1.0,2007.0,Ranch,Good,Average,0.55,23957.0,41.28960444534677,-96.16478292985069,douglas
1405591604,15650 GRANT CR,15650, ,GRANT,CR, ,OMAHA,68116,73500.0,512000.0,585500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,3099.0,2.0,2003.0,2 Story,Good,Average,0.61,26910.0,41.28056982145122,-96.15901342914174,douglas
1405591500,2508 N 161 ST,2508,N,161,ST, ,OMAHA,68116,66100.0,530600.0,596700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,3181.0,1.5,1995.0,1 1/2 Story Fin,Good,Average,0.3,13300.0,41.281795750081734,-96.16631872755819,douglas
0923096196,2422 N 154 AV,2422,N,154,AV, ,OMAHA,68116,39000.0,300600.0,339600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1551.0,1.0,1993.0,Ranch,Average,Average,0.21,9288.0,41.28184604458765,-96.15643926008894,douglas
0923096260,2417 N 154 AV,2417,N,154,AV, ,OMAHA,68116,38800.0,294700.0,333500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2314.0,2.0,1992.0,2 Story,Average,Average,0.2,9000.0,41.281852735428686,-96.15577232821389,douglas
0923096198,2504 N 154 AV,2504,N,154,AV, ,OMAHA,68116,39100.0,278900.0,318000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1524.0,1.0,1997.0,Ranch,Average,Average,0.21,9576.0,41.28203944946305,-96.15650125823414,douglas
0923096421,2502 N 154 ST,2502,N,154,ST, ,OMAHA,68116,38700.0,271000.0,309700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1682.0,1.0,1999.0,Ranch,Average,Average,0.2,8750.0,41.28244718111918,-96.15546456501987,douglas
0923096411,2613 N 154 ST,2613,N,154,ST, ,OMAHA,68116,38400.0,341400.0,379800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2363.0,2.0,1997.0,2 Story,Average,Average,0.19,8280.0,41.28337393285516,-96.15485736538143,douglas
0923310700,2039 N 153 AV,2039,N,153,AV, ,OMAHA,68116,40500.0,215600.0,256100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1198.0,1.0,1997.0,Split Entry,Average,Average,0.28,12432.0,41.27880303220906,-96.15358675875336,douglas
0923097650,15120 GRANT CR,15120, ,GRANT,CR, ,OMAHA,68116,40700.0,328300.0,369000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2328.0,2.0,1996.0,2 Story,Average,Good,0.29,13000.0,41.28013424787135,-96.1508731339525,douglas
0923097070,2705 N 153 AV,2705,N,153,AV, ,OMAHA,68116,39500.0,303100.0,342600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1641.0,1.0,1993.0,Ranch,Average,Average,0.23,10260.0,41.283797340943465,-96.15364786049344,douglas
0923097342,15117 OHIO ST,15117, ,OHIO,ST, ,OMAHA,68116,39000.0,255600.0,294600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1604.0,1.0,1994.0,Ranch,Average,Fair,0.21,9360.0,41.28241185707734,-96.15064354454384,douglas
2202442780,15268 LOCUST ST,15268, ,LOCUST,ST, ,OMAHA,68116,39400.0,219500.0,258900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1220.0,1.0,1994.0,Split Entry,Average,Average,0.19,8640.0,41.2854770371798,-96.15338038908187,douglas
1837100768,14456 GRANT ST,14456, ,GRANT,ST, ,OMAHA,68116,39600.0,308700.0,348300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2220.0,2.0,1992.0,2 Story,Good,Average,0.24,10500.0,41.28028980581092,-96.14031951625307,douglas
1837100830,14463 SHERWOOD AV,14463, ,SHERWOOD,AV, ,OMAHA,68116,38900.0,304600.0,343500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2407.0,2.0,1988.0,2 Story,Good,Average,0.21,9240.0,41.2815796315531,-96.14090210596231,douglas
1837100698,14464 BURDETTE ST,14464, ,BURDETTE,ST, ,OMAHA,68116,39500.0,407400.0,446900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2237.0,1.0,1988.0,Ranch,Good,Average,0.23,10360.0,41.27930729279959,-96.14071654693002,douglas
2202442915,2909 N 154 CR,2909,N,154,CR, ,OMAHA,68116,39900.0,277000.0,316900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1303.0,1.0,1993.0,Ranch,Average,Average,0.2,9075.0,41.285361466574116,-96.1551141168308,douglas
2202442730,15401 LOCUST ST,15401, ,LOCUST,ST, ,OMAHA,68116,38200.0,244000.0,282200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1539.0,1.5,1994.0,Tri Level,Average,Average,0.17,7434.0,41.285000998551496,-96.15564161066092,douglas
2202443225,15281 WIRT ST,15281, ,WIRT,ST, ,OMAHA,68116,37400.0,191800.0,229200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1133.0,1.0,1996.0,Split Entry,Average,Average,0.15,6758.0,41.287023783210294,-96.15348770749097,douglas
2202442927,15355 BINNEY ST,15355, ,BINNEY,ST, ,OMAHA,68116,40700.0,232300.0,273000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1340.0,1.0,1995.0,Split Entry,Average,Average,0.22,9954.0,41.28618361217712,-96.15498712438013,douglas
1310075312,15051 EMMET ST,15051, ,EMMET,ST, ,OMAHA,68116,37400.0,240200.0,277600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1567.0,1.0,1995.0,Ranch,Average,Average,0.18,8103.0,41.28942707821492,-96.14926299868402,douglas
1310075134,15119 BIRCH ST,15119, ,BIRCH,ST, ,OMAHA,68116,36700.0,281800.0,318500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1983.0,2.0,1994.0,2 Story,Average,Average,0.16,6993.0,41.29014404888554,-96.15163886857701,douglas
1310075250,3526 N 152 AV,3526,N,152,AV, ,OMAHA,68116,39600.0,258900.0,298500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1669.0,1.0,1993.0,Split Entry,Average,Average,0.27,12087.0,41.291186558507675,-96.1530973681541,douglas
0111470002,13510 N 225 ST,13510,N,225,ST, ,DOUGLAS COUNTY,68007,405070.0,91600.0,496670.0,F,ARLINGTON SCHOOL (24 WASH CTY),8.0,1,2052.0,2.0,1890.0,2 Story,Average,Fair,76.52,3333211.0,41.38264784785937,-96.27044256254025,douglas
0828247638,19927 NINA ST,19927, ,NINA,ST, ,DOUGLAS COUNTY,68130,34300.0,414100.0,448400.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1763.0,1.0,2005.0,Ranch,Good,Good,0.18,7841.0,41.222124525851974,-96.227233867904,douglas
1934356926,17102 HARNEY ST,17102, ,HARNEY,ST, ,OMAHA,68118,61700.0,543000.0,604700.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,3280.0,1.5,2005.0,1 1/2 Story Fin,Good,Average,0.27,11900.0,41.257419961448015,-96.18262414881724,douglas
1934356270,17863 HARNEY ST,17863, ,HARNEY,ST, ,OMAHA,68118,56700.0,500100.0,556800.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2967.0,2.0,1999.0,2 Story,Good,Average,0.24,10624.0,41.25492734780613,-96.19441239644685,douglas
1934356455,17702 MARCY ST,17702, ,MARCY,ST, ,OMAHA,68118,44100.0,312300.0,356400.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1454.0,1.0,2002.0,Ranch,Good,Average,0.17,7614.0,41.25054001165503,-96.19054796311826,douglas
1934356451,17710 MARCY ST,17710, ,MARCY,ST, ,OMAHA,68118,43100.0,322300.0,365400.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1859.0,1.0,1997.0,Ranch,Good,Average,0.16,7370.0,41.25075975082474,-96.19081096314132,douglas
1934356976,17007 HARNEY ST,17007, ,HARNEY,ST, ,OMAHA,68118,73300.0,561900.0,635200.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2512.0,1.0,1997.0,Ranch,Good,Average,0.34,14946.0,41.25667919159232,-96.18037748240552,douglas
0114180028,7227 N 216 ST,7227,N,216,ST, ,DOUGLAS COUNTY,68022,122180.0,247200.0,369380.0,F,ELKHORN PUBLIC SCHOOL DISTRICT,2.0,1,1677.0,1.0,1992.0,Ranch,Average,Average,10.0,435600.0,41.32409115483824,-96.25061581930304,douglas
0114180016,6925 N 216 ST,6925,N,216,ST, ,DOUGLAS COUNTY,68022,37500.0,174900.0,212400.0,F,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1608.0,1.0,2001.0,Modular,Average,Average,0.33,14374.0,41.321569076033725,-96.25332884585269,douglas
1037620850,2522 S 191 CR,2522,S,191,CR, ,OMAHA,68130,48200.0,578200.0,626400.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,3234.0,2.0,2004.0,2 Story,Good,Average,0.3,13340.0,41.23515711182373,-96.21255284863818,douglas
1037620842,2434 S 191 CR,2434,S,191,CR, ,OMAHA,68130,48200.0,611700.0,659900.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,3148.0,2.0,2002.0,2 Story,Good,Good,0.25,11088.0,41.23599071218554,-96.21297363060613,douglas
1037620786,2671 S 191 CR,2671,S,191,CR, ,OMAHA,68130,48200.0,522000.0,570200.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,3045.0,2.0,2002.0,2 Story,Good,Average,0.24,10800.0,41.23644859341697,-96.213950427046,douglas
1037620806,19111 KENT CR,19111, ,KENT,CR, ,OMAHA,68130,48200.0,504600.0,552800.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2740.0,2.0,2005.0,2 Story,Good,Average,0.29,12750.0,41.237649628042995,-96.21469768309896,douglas
2117435560,2114 S 181 CR,2114,S,181,CR, ,OMAHA,68130,80300.0,566600.0,646900.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,3246.0,2.0,2002.0,2 Story,Good,Good,0.25,10950.0,41.23948086683008,-96.19734398890644,douglas
2117435940,2002 S 190 CR,2002,S,190,CR, ,OMAHA,68130,133800.0,784200.0,918000.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2778.0,1.0,2007.0,Ranch,Very Good,Average,0.42,18348.0,41.2407293121164,-96.2131469876131,douglas
2117433105,18418 PIERCE CR,18418, ,PIERCE,CR, ,OMAHA,68130,117700.0,535600.0,653300.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2546.0,1.0,1994.0,Ranch,Good,Average,0.46,20066.0,41.24602316000581,-96.20626550227367,douglas
1222121262,18368 HARNEY ST,18368, ,HARNEY,ST, ,DOUGLAS COUNTY,68022,46700.0,408500.0,455200.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1782.0,1.0,2012.0,Ranch,Good,Average,0.2,8712.0,41.25655402956442,-96.2033993793857,douglas
1222121250,18240 HARNEY ST,18240, ,HARNEY,ST, ,DOUGLAS COUNTY,68022,47500.0,418900.0,466400.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2875.0,2.0,2005.0,2 Story,Good,Average,0.22,9583.0,41.256560252167134,-96.20164461342189,douglas
1222122786,802 S 190 AV,802,S,190,AV, ,DOUGLAS COUNTY,68022,47500.0,375600.0,423100.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1553.0,1.0,2009.0,Ranch,Good,Average,0.22,9583.0,41.25175704217038,-96.21372698133057,douglas
1934250196,18115 MAYBERRY ST,18115, ,MAYBERRY,ST, ,OMAHA,68022,62300.0,489600.0,551900.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2977.0,2.0,2005.0,2 Story,Good,Average,0.23,10140.0,41.249568972679064,-96.1992136032729,douglas
1222120981,18085 JONES ST,18085, ,JONES,ST, ,DOUGLAS COUNTY,68022,47000.0,339100.0,386100.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2463.0,2.0,2004.0,2 Story,Good,Average,0.21,9081.0,41.25227608081459,-96.19909990038082,douglas
1619570740,17330 VALLEY DR,17330, ,VALLEY,DR, ,OMAHA,68130,236300.0,1266400.0,1502700.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,2.0,1,5315.0,2.0,2006.0,2 Story,Very Good,Good,0.94,41058.0,41.22949360785658,-96.18719022280754,douglas
1619570736,3306 S 173 ST,3306,S,173,ST, ,OMAHA,68130,266800.0,676600.0,943400.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,3540.0,1.5,2006.0,1 1/2 Story Fin,Very Good,Good,1.21,52765.0,41.229518477669956,-96.18577695771577,douglas
2203091462,19727 MARINDA ST,19727, ,MARINDA,ST, ,DOUGLAS COUNTY,68130,28100.0,197800.0,225900.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1462.0,1.0,2008.0,Ranch,Good,Average,0.12,5060.0,41.23723347187241,-96.22366826381833,douglas
2203091460,19725 MARINDA ST,19725, ,MARINDA,ST, ,DOUGLAS COUNTY,68130,28100.0,197500.0,225600.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1462.0,1.0,2008.0,Ranch,Good,Average,0.12,5060.0,41.23723365062027,-96.22350100805232,douglas
2203091448,19707 MARINDA ST,19707, ,MARINDA,ST, ,DOUGLAS COUNTY,68130,32500.0,194800.0,227300.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1370.0,1.0,2011.0,Ranch,Good,Average,0.14,6198.0,41.23727849589648,-96.2224747616965,douglas
2203091450,19709 MARINDA ST,19709, ,MARINDA,ST, ,DOUGLAS COUNTY,68130,36400.0,195100.0,231500.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1376.0,1.0,2011.0,Ranch,Good,Average,0.17,7264.0,41.237242234499746,-96.22264669141904,douglas
2203091170,2031 S 197 ST,2031,S,197,ST, ,DOUGLAS COUNTY,68130,44200.0,331600.0,375800.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1640.0,1.0,2008.0,Ranch,Good,Good,0.22,9550.0,41.238450347416965,-96.22215337686363,douglas
1934352060,19264 WALNUT ST,19264, ,WALNUT,ST, ,OMAHA,68130,75200.0,714600.0,789800.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,4041.0,2.0,2006.0,2 Story,Good,Average,0.32,13939.0,41.24191695241915,-96.21748143477633,douglas
1934350352,19264 WOOLWORTH AV,19264, ,WOOLWORTH,AV, ,OMAHA,68130,69400.0,543600.0,613000.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,3091.0,2.0,2006.0,2 Story,Good,Average,0.25,10890.0,41.2444687174569,-96.21724518680138,douglas
1934600152,1213 S 195 ST,1213,S,195,ST, ,OMAHA,68130,61600.0,410200.0,471800.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2786.0,2.0,2004.0,2 Story,Good,Average,0.23,10019.0,41.24732092563132,-96.2205396580208,douglas
1934241214,1216 PETERSON DR,1216, ,PETERSON,DR, ,OMAHA,68130,33000.0,230000.0,263000.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1376.0,1.0,1966.0,Ranch,Average,Average,0.23,10400.0,41.24737629130387,-96.16928219048388,douglas
1934241390,16708 WILLIAM ST,16708, ,WILLIAM,ST, ,OMAHA,68130,33600.0,214000.0,247600.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1102.0,1.0,1978.0,Split Entry,Average,Average,0.21,9230.0,41.24578297766907,-96.1752505048329,douglas
2544015364,2211 S 164 CR,2211,S,164,CR, ,OMAHA,68130,33600.0,224400.0,258000.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1322.0,1.0,1976.0,Split Entry,Average,Average,0.2,9108.0,41.2365299947354,-96.16887380478695,douglas
1619368516,2611 S 167 AVENUE CR,2611,S,167 AVENUE,CR, ,OMAHA,68130,33500.0,363500.0,397000.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,2510.0,2.0,1980.0,2 Story,Average,Average,0.2,8960.0,41.235064965432215,-96.17589296652858,douglas
2544016024,16055 GOLD PA,16055, ,GOLD,PA, ,OMAHA,68130,31200.0,302500.0,333700.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1448.0,1.0,1978.0,Ranch,Average,Good,0.13,5760.0,41.234507916375186,-96.1655749636562,douglas
2247940679,3422 N 207 ST,3422,N,207,ST, ,OMAHA,68022,35400.0,247100.0,282500.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1176.0,1.0,1958.0,Ranch,Average,Good,0.27,12000.0,41.29002572391805,-96.23904802141281,douglas
