record_number,record_date,permit_type,status,source_county,property_a,prop_city,prop_zip,licensed_company_name,roof_covering_material,bldg_sf,total_valu,property_age,job_value,source_date_range_start,source_date_range_end,forest_point_estimate,comp_median,comp_low_10,comp_high_90,comp_low_05,comp_high_95,comp_neighbor_count,recommended_band_low,recommended_band_high,actual_minus_comp_median,actual_vs_comp_median_pct,forest_minus_comp_median
BLD-26-02918,2026-03-30,RE-ROOF,Issued,douglas,2310 N 163 ST,DOUGLAS COUNTY,68116,Unknown,Asphalt,1754.0,325400.0,24.0,13500.0,2026-03-26,2026-04-04,10169.597170849995,11291.295,7000.0,24605.966,6241.4575,29060.799999999996,12,6241.4575,29060.799999999996,2208.705,0.1956113094202215,-1121.6978291500054
BLD-26-02919,2026-03-30,RE-ROOF,Issued,douglas,3526 N 152 AV,OMAHA,68116,D&M ROOFING INC,Asphalt,1669.0,298500.0,33.0,8173.0,2026-03-26,2026-04-04,11355.105969429,15540.09,8634.027,23495.613,6364.4775,25760.413499999995,12,6364.4775,25760.413499999995,-7367.09,-0.4740699699937388,-4184.984030571
BLD-26-02925,2026-03-30,RE-ROOF,Issued,douglas,16330 ELM ST,OMAHA,68130,White Castle Roofing,Asphalt,2496.0,367400.0,45.0,8503.0,2026-03-26,2026-04-04,10223.434261629882,19000.0,6711.359,28710.0,5825.0,31194.999999999996,12,5825.0,31194.999999999996,-10497.0,-0.5524736842105263,-8776.565738370118
BLD-26-02927,2026-03-30,RE-ROOF,Issued,douglas,5615 S 193 ST,DOUGLAS COUNTY,68135,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",Asphalt,1379.0,276300.0,19.0,4895.38,2026-03-26,2026-04-04,6051.40507840705,9057.785,6000.0,14710.548,4836.12,24123.55949999999,12,4836.12,24123.55949999999,-4162.405,-0.45953894909185855,-3006.3799215929503
BLD-26-02931,2026-03-30,RE-ROOF,Closed,douglas,13812 BIRCHWOOD AV,OMAHA,68137,INNOVATIVE CONTRACTORS,Asphalt,1554.0,275100.0,52.0,16887.6,2026-03-26,2026-04-04,12781.949466788292,14235.435000000001,10100.0,20700.0,8639.02,22799.999999999996,12,8639.02,22799.999999999996,2652.1649999999972,0.18630726774418885,-1453.4855332117095
BLD-26-02936,2026-03-30,RE-ROOF,Issued,douglas,3368 S 130 ST,OMAHA,68144,MOOSE ROOFING,Asphalt,905.0,216300.0,58.0,14114.0,2026-03-26,2026-04-04,8857.806244889416,7085.5,3445.2,14656.1,1870.45,15204.3,12,1870.45,15204.3,7028.5,0.9919554018770729,1772.3062448894161
BLD-26-02937,2026-03-30,RE-ROOF,Issued,douglas,3515 OLD MAPLE RD,OMAHA,68134,SHAMROCK HILLS LLC,Asphalt,2048.0,364800.0,50.0,21000.0,2026-03-26,2026-04-04,16754.17950199029,16250.0,8713.639,32834.420000000006,6513.8904999999995,45699.999999999985,12,6513.8904999999995,45699.999999999985,4750.0,0.2923076923076923,504.1795019902893
BLD-26-02966,2026-03-31,RE-ROOF,Issued,douglas,4905 N 93 ST,OMAHA,68134,ROYALTY ROOFING INC,Asphalt,964.0,217600.0,55.0,4716.87,2026-03-26,2026-04-04,6675.289404331547,6438.785,4912.926,9857.0,4720.0,11799.999999999996,12,4720.0,11799.999999999996,-1721.915,-0.26742855989134595,236.50440433154745
BLD-26-02968,2026-03-31,RE-ROOF,Issued,douglas,6153 WALNUT ST,OMAHA,68106,NEBRASKALAND ROOFING,Asphalt,1272.0,298500.0,80.0,8600.0,2026-03-26,2026-04-04,9936.606337921356,12142.0,4791.993,19505.8,4307.055,26534.399999999987,12,4307.055,26534.399999999987,-3542.0,-0.2917147092735958,-2205.3936620786444
BLD-26-02971,2026-03-31,RE-ROOF,Closed,douglas,14707 BERRY CR,OMAHA,68137,SHAMROCK HILLS LLC,Asphalt,1978.0,301800.0,48.0,15000.0,2026-03-26,2026-04-04,15536.72307090382,14235.435000000001,10100.0,20700.0,9550.0,22799.999999999996,12,9550.0,22799.999999999996,764.5649999999987,0.05370858003285454,1301.2880709038182
BLD-26-02977,2026-03-31,RE-ROOF,Issued,douglas,1875 S 131 AV,OMAHA,68144,"COMPLETE VENTURES, INC",Asphalt,2403.0,391700.0,57.0,18000.0,2026-03-26,2026-04-04,15721.232592605242,16750.0,6622.082,30340.0,5825.0,32074.999999999996,12,5825.0,32074.999999999996,1250.0,0.07462686567164178,-1028.7674073947583
BLD-26-02978,2026-03-31,RE-ROOF,Issued,douglas,7309 KILPATRICK PW,DOUGLAS COUNTY,68007,7309 Kilpatrick Parkway,Asphalt,2717.0,501500.0,5.0,12000.0,2026-03-26,2026-04-04,14423.023894443031,14537.939999999999,8015.858,28653.61,7505.7885,44299.99999999998,12,7505.7885,44299.99999999998,-2537.9399999999987,-0.17457356406753632,-114.91610555696752
BLD-26-02979,2026-03-31,RE-ROOF,Closed,douglas,14823 DREXEL ST,OMAHA,68137,SHAMROCK HILLS LLC,Asphalt,1993.0,277300.0,52.0,15000.0,2026-03-26,2026-04-04,15310.532507125423,14235.435000000001,10100.0,20700.0,9550.0,22799.999999999996,12,9550.0,22799.999999999996,764.5649999999987,0.05370858003285454,1075.0975071254215
BLD-26-02980,2026-03-31,RE-ROOF,Issued,douglas,5820 S 115 CR,OMAHA,68137,ROYALTY ROOFING INC,Asphalt,1602.0,322200.0,32.0,6975.6,2026-03-26,2026-04-04,8901.245363492639,14235.435000000001,10100.0,17891.06,9550.0,19349.999999999996,12,9550.0,19349.999999999996,-7259.835000000001,-0.5099833619415213,-5334.189636507363
BLD-26-02981,2026-03-31,RE-ROOF,Issued,douglas,4027 BURT ST,OMAHA,68131,4027 Burt St,Asphalt,1564.0,140600.0,114.0,10000.0,2026-03-26,2026-04-04,9169.438789921891,11894.5,1050.0000000000005,27664.800000000007,500.0,31739.599999999995,12,500.0,31739.599999999995,-1894.5,-0.15927529530455253,-2725.061210078109
BLD-26-03003,2026-04-01,RE-ROOF,Issued,douglas,17102 CAMDEN CR,DOUGLAS COUNTY,68116,White Castle Roofing,Asphalt,1494.0,272300.0,15.0,3863.0,2026-03-26,2026-04-04,5857.014288869639,11346.5,6300.0,15495.515000000001,5354.25,19367.898999999994,12,5354.25,19367.898999999994,-7483.5,-0.6595425902260609,-5489.485711130361
BLD-26-03004,2026-04-01,RE-ROOF,Issued,douglas,6153 BANCROFT ST,OMAHA,68106,PREMIER ROOFING COMPANY,Asphalt,1550.0,262400.0,67.0,7712.06,2026-03-26,2026-04-04,9432.689662764153,7484.8150000000005,4061.67,19505.8,3967.87,26534.399999999987,12,3967.87,26534.399999999987,227.2449999999999,0.030360803840843078,1947.8746627641522
BLD-26-03005,2026-04-01,RE-ROOF,Issued,douglas,6306 S 93 CR,OMAHA,68127,RESULTS CONTRACTING,Asphalt,1453.0,274900.0,47.0,10000.0,2026-03-26,2026-04-04,10906.281387143066,12118.355,5578.400000000001,16159.435000000001,5076.836,31876.515999999974,12,5076.836,31876.515999999974,-2118.3549999999996,-0.1748054913393773,-1212.0736128569333
BLD-26-03038,2026-04-01,RE-ROOF,Issued,douglas,11213 LEAVENWORTH ST,OMAHA,68154,MOOSE ROOFING,Asphalt,1424.0,276000.0,54.0,16887.0,2026-03-26,2026-04-04,12893.833760890911,12255.0,6276.5,21760.2,5660.0,29126.899999999987,12,5660.0,29126.899999999987,4632.0,0.37796817625458995,638.8337608909114
BLD-26-03040,2026-04-01,RE-ROOF,Issued,douglas,12512 WILLIAM ST,OMAHA,68144,H&H EXTERIORS LLC,Asphalt,1430.0,260700.0,62.0,10000.0,2026-03-26,2026-04-04,10051.182592929528,9100.0,6230.0,16698.3,5621.3,26216.849999999984,12,5621.3,26216.849999999984,900.0,0.0989010989010989,951.1825929295283
BLD-26-03041,2026-04-01,RE-ROOF,Issued,douglas,1702 CARTER BD,OMAHA,68110,ERIE CONSTRUCTION MID-WEST INC,Asphalt,864.0,94000.0,101.0,38189.0,2026-03-26,2026-04-04,12144.317422255393,6100.0,3040.0,17950.0,1875.0,21735.449999999993,12,1875.0,21735.449999999993,32089.0,5.260491803278689,6044.3174222553935
BLD-26-03058,2026-04-01,RE-ROOF,Closed,douglas,7523 N 73 CR,DOUGLAS COUNTY,68122,MAYDAY RESTORATION LLC,Asphalt,1233.0,261300.0,19.0,10249.42,2026-03-26,2026-04-04,8521.290252135022,11041.0,5595.637000000001,22200.000000000004,5007.6115,30475.399999999987,12,5007.6115,30475.399999999987,-791.5799999999999,-0.0716945928810796,-2519.7097478649775
BLD-26-03097,2026-04-02,RE-ROOF,Issued,douglas,6313 S 115 ST,OMAHA,68137,ERIE CONSTRUCTION MID-WEST INC,Metal Shingles,1150.0,234900.0,42.0,50914.48,2026-03-26,2026-04-04,20199.928179200404,10800.0,5320.9,14831.288,5076.836,15526.8925,12,5076.836,15526.8925,40114.48,3.714303703703704,9399.928179200404
BLD-26-03099,2026-04-02,RE-ROOF,Issued,douglas,3812 CHARLES ST,OMAHA,68131,AVID RESTORATION LLC,Asphalt,1172.0,157400.0,111.0,11600.0,2026-03-26,2026-04-04,9056.081587429611,5697.925,778.97,11936.800000000001,578.8149999999999,17483.59999999999,12,578.8149999999999,17483.59999999999,5902.075,1.0358288324258391,3358.156587429611
BLD-26-03103,2026-04-02,RE-ROOF,Issued,douglas,4213 S 173 ST,OMAHA,68135,DREAMHOME RESTORATION,Asphalt,1622.0,377800.0,28.0,4192.14,2026-03-26,2026-04-04,8930.758121002542,13500.0,5050.0,21991.025,4011.12,24816.737499999996,12,4011.12,24816.737499999996,-9307.86,-0.6894711111111111,-4569.241878997458
BLD-26-03104,2026-04-02,RE-ROOF,Issued,douglas,5201 S 57 ST,OMAHA,68117,AVID RESTORATION LLC,Asphalt,1198.0,251500.0,25.0,9395.31,2026-03-26,2026-04-04,8932.092835441046,10800.0,5458.485,16070.0,4768.3885,31876.515999999974,12,4768.3885,31876.515999999974,-1404.6900000000005,-0.13006388888888892,-1867.9071645589538
BLD-26-03127,2026-04-03,RE-ROOF,Issued,douglas,18429 D ST,OMAHA,68130,"ANDERSON ENTERPRISES, INC",Asphalt,2939.0,487600.0,20.0,12000.0,2026-03-26,2026-04-04,15042.486963707748,17615.0,13156.3,24000.0,12514.81,26924.999999999996,12,12514.81,26924.999999999996,-5615.0,-0.3187624183934147,-2572.513036292252
BLD-26-03128,2026-04-03,RE-ROOF,Issued,douglas,11365 JACKSON ST,OMAHA,68154,"ANDERSON ENTERPRISES, INC",Asphalt,1117.0,224300.0,66.0,6200.0,2026-03-26,2026-04-04,8264.4856952314,10908.92,5196.5,16798.3,4961.3,17387.85,12,4961.3,17387.85,-4708.92,-0.4316577626382813,-2644.4343047685998
BLD-26-03129,2026-04-03,RE-ROOF,Issued,douglas,4604 N 38 ST,OMAHA,68111,RESULTS CONTRACTING,Asphalt,1410.0,131300.0,114.0,14000.0,2026-03-26,2026-04-04,10253.719333369441,9795.0,5696.265,13815.2,3357.7175000000007,15349.999999999998,12,3357.7175000000007,15349.999999999998,4205.0,0.42930066360387953,458.7193333694413
BLD-26-03130,2026-04-03,RE-ROOF,Issued,douglas,2419 CROWN POINT AV,OMAHA,68111,SANTA BARBARA,Asphalt,1566.0,142000.0,112.0,10000.0,2026-03-26,2026-04-04,10688.204217212991,12500.0,6161.539,19584.809,4727.5665,21279.605499999998,12,4727.5665,21279.605499999998,-2500.0,-0.2,-1811.7957827870086
BLD-26-03131,2026-04-03,RE-ROOF,Issued,douglas,1008 N 122 ST,OMAHA,68154,VERNCO ROOFING,Asphalt,1796.0,369600.0,54.0,10113.97,2026-03-26,2026-04-04,9553.099525750422,15943.5,7848.289000000001,32834.420000000006,5985.065500000001,57188.04999999996,12,5985.065500000001,57188.04999999996,-5829.530000000001,-0.36563677987894755,-6390.400474249578
BLD-26-03133,2026-04-03,RE-ROOF,Issued,douglas,6136 S 190 TR,DOUGLAS COUNTY,68135,ERIE CONSTRUCTION MID-WEST INC,Asphalt,1294.0,322700.0,12.0,35460.0,2026-03-26,2026-04-04,16657.600677274382,7865.0,4650.0,14601.761000000002,4011.12,17166.559499999996,12,4011.12,17166.559499999996,27595.0,3.508582326764145,8792.600677274382
BLD-26-03144,2026-04-03,RE-ROOF,Issued,douglas,3107 N 49 AV,OMAHA,68104,APPLE ROOFING LLC,Asphalt,985.0,190600.0,78.0,11790.19,2026-03-26,2026-04-04,7501.768162595242,6500.0,4631.3150000000005,29400.000000000004,4549.6925,30334.8,12,4549.6925,30334.8,5290.1900000000005,0.8138753846153847,1001.7681625952418
BLD-26-03146,2026-04-03,RE-ROOF,Issued,douglas,1102 S 44 ST,OMAHA,68105,APPLE ROOFING LLC,Asphalt,1110.0,246100.0,78.0,26615.77,2026-03-26,2026-04-04,12582.760676804652,7725.9349999999995,4137.119,10898.548,3100.0,12799.999999999996,12,3100.0,12799.999999999996,18889.835,2.4449901532953615,4856.825676804652
BLD-26-03148,2026-04-03,RE-ROOF,Issued,douglas,7814 CHARLES ST,OMAHA,68114,ANCHOR ROOFING & LANDSCAPING LLC,Asphalt,994.0,163400.0,64.0,8700.0,2026-03-26,2026-04-04,7942.107402429268,9200.0,5100.0,25454.193000000003,4815.6575,28138.673499999997,12,4815.6575,28138.673499999997,-500.0,-0.05434782608695652,-1257.8925975707316
BLD-26-03149,2026-04-03,RE-ROOF,Issued,douglas,15819 BURDETTE ST,OMAHA,68116,ANCHOR ROOFING & LANDSCAPING LLC,Slate Shingles,1676.0,454500.0,33.0,103000.0,2026-03-26,2026-04-04,45920.39855605635,12679.775,5137.3,26812.300000000003,4440.0,30725.849999999995,12,4440.0,30725.849999999995,90320.225,7.1231725326356345,33240.62355605635
BLD-26-03150,2026-04-03,RE-ROOF,Issued,douglas,7816 CHARLES ST,OMAHA,68114,ANCHOR ROOFING & LANDSCAPING LLC,Asphalt,994.0,163400.0,64.0,8700.0,2026-03-26,2026-04-04,8047.393841970106,13153.92,5086.334,31165.915000000005,2991.0930000000003,45498.19999999998,12,2991.0930000000003,45498.19999999998,-4453.92,-0.33860020434973,-5106.526158029894
BLD-26-03151,2026-04-03,RE-ROOF,Issued,douglas,5034 S 18 ST,OMAHA,68107,ANCHOR ROOFING & LANDSCAPING LLC,Asphalt,1412.0,185500.0,116.0,12000.0,2026-03-26,2026-04-04,10891.586040390348,7700.0,1850.0000000000002,14700.000000000002,1439.25,15450.0,12,1439.25,15450.0,4300.0,0.5584415584415584,3191.586040390348
BLD-26-03152,2026-04-03,RE-ROOF,Issued,douglas,7305 N 166 AV,DOUGLAS COUNTY,68007,ANCHOR ROOFING & LANDSCAPING LLC,Asphalt,1288.0,359200.0,5.0,14000.0,2026-03-26,2026-04-04,11681.459233782325,11504.5,5794.128,22324.0,3405.606,23235.2165,12,3405.606,23235.2165,2495.5,0.21691512017036813,176.9592337823251
BLD-26-03156,2026-04-03,RE-ROOF,Issued,douglas,4256 BINNEY ST,OMAHA,68111,CITY PLANNING,Asphalt,752.0,74000.0,101.0,5000.0,2026-03-26,2026-04-04,4519.493233574989,5825.0,1078.9700000000003,11440.0,578.8149999999999,11780.0,12,578.8149999999999,11780.0,-825.0,-0.14163090128755365,-1305.506766425011
BLD-26-03163,2026-04-03,RE-ROOF,Issued,douglas,2611 S 167 AVENUE CR,OMAHA,68130,ANCHOR ROOFING & LANDSCAPING LLC,Asphalt,2510.0,397000.0,46.0,28900.0,2026-03-26,2026-04-04,20146.387013591822,15750.0,6700.3,26600.600000000002,5825.0,30149.999999999996,12,5825.0,30149.999999999996,13150.0,0.834920634920635,4396.387013591822
BLD-26-03164,2026-04-03,RE-ROOF,Issued,douglas,10963 JEFFERSON CR,OMAHA,68137,RAMOS ROOFING,Asphalt,1623.0,284800.0,41.0,11000.0,2026-03-26,2026-04-04,12698.271764492001,15500.0,10100.0,20700.0,8639.02,22799.999999999996,12,8639.02,22799.999999999996,-4500.0,-0.2903225806451613,-2801.7282355079988
BLD-26-03165,2026-04-03,RE-ROOF,Issued,douglas,3324 N 55 ST,OMAHA,68104,LASTIME ROOFING,Asphalt,1189.0,144600.0,115.0,5700.0,2026-03-26,2026-04-04,6242.580255162652,7975.0,4284.0,13815.2,2568.0,18499.999999999993,12,2568.0,18499.999999999993,-2275.0,-0.2852664576802508,-1732.419744837348
BLD-26-03168,2026-04-03,RE-ROOF,Issued,douglas,8045 MANDERSON CR,OMAHA,68134,"HOME PRIDE CONTRACTORS, INC",Asphalt,1510.0,263500.0,55.0,20000.0,2026-03-26,2026-04-04,13584.645547356304,10800.0,6601.442,19677.2,5880.0,21054.89,12,5880.0,21054.89,9200.0,0.8518518518518519,2784.6455473563037
BLD-26-03169,2026-04-03,RE-ROOF,Issued,douglas,6870 MINNE LUSA BD,OMAHA,68112,"HOME PRIDE CONTRACTORS, INC",Asphalt,1812.0,179900.0,101.0,23000.0,2026-03-26,2026-04-04,14353.780631108071,12500.0,6659.071,16900.0,4840.366,18292.404499999997,12,4840.366,18292.404499999997,10500.0,0.84,1853.7806311080712
BLD-26-03174,2026-04-04,RE-ROOF,Issued,douglas,5531 MASON ST,OMAHA,68106,BEST ROOFING,Asphalt,960.0,158500.0,101.0,8720.0,2026-03-26,2026-04-04,7340.750320288573,7000.0,2337.119,14660.000000000002,1389.4850000000001,20227.096499999992,12,1389.4850000000001,20227.096499999992,1720.0,0.24571428571428572,340.75032028857277
BLD-26-03187,2026-04-06,RE-ROOF,Issued,douglas,3830 N 101 ST,OMAHA,68134,AMERIPRO ROOFING OF NEBRASKA,Asphalt,1122.0,212100.0,57.0,14031.19,2026-04-05,2026-04-14,4323.360369360576,7085.71,4521.687,16573.0,3150.0,16874.6,12,3150.0,16874.6,6945.4800000000005,0.9802094638363693,-2762.3496306394236
BLD-26-03193,2026-04-06,RE-ROOF,Issued,douglas,8216 KEYSTONE DR,OMAHA,68134,PEERLESS HOMES,Asphalt,1855.0,318900.0,71.0,1000.0,2026-04-05,2026-04-14,5084.361057948231,11250.0,4118.262,26375.0,3820.0,30627.649999999994,12,3820.0,30627.649999999994,-10250.0,-0.9111111111111111,-6165.638942051769
BLD-26-03204,2026-04-06,RE-ROOF,Issued,douglas,1216 PETERSON DR,OMAHA,68130,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",Asphalt,1376.0,263000.0,60.0,6852.9,2026-04-05,2026-04-14,7762.8316781106205,13066.32,5422.6,22083.4,2927.7000000000003,29126.899999999987,12,2927.7000000000003,29126.899999999987,-6213.42,-0.47552945282221776,-5303.488321889379
BLD-26-03216,2026-04-06,RE-ROOF,Issued,douglas,3915 N 40 AV,OMAHA,68111,BLU GENERAL CONTRACTING,Asphalt,734.0,137600.0,76.0,7500.0,2026-04-05,2026-04-14,6120.161275418962,6100.0,1830.0,9974.512,1682.0,10990.485999999999,12,1682.0,10990.485999999999,1400.0,0.22950819672131148,20.16127541896185
BLD-26-03217,2026-04-06,RE-ROOF,Issued,douglas,15355 BINNEY ST,OMAHA,68116,BLU GENERAL CONTRACTING,Asphalt,1340.0,273000.0,31.0,16600.0,2026-04-05,2026-04-14,10178.66761852608,10237.525,4686.2,19413.585000000003,3096.1000000000004,21456.413999999997,12,3096.1000000000004,21456.413999999997,6362.475,0.6214856618176757,-58.857381473919304
BLD-26-03229,2026-04-06,RE-ROOF,Issued,douglas,8909 CHARLES ST,OMAHA,68114,ANCHOR ROOFING & LANDSCAPING LLC,Asphalt,1360.0,204200.0,69.0,9400.0,2026-04-05,2026-04-14,11047.23276216919,9750.0,6014.6,25454.193000000003,5365.6575,28138.673499999997,12,5365.6575,28138.673499999997,-350.0,-0.035897435897435895,1297.2327621691893
BLD-26-03230,2026-04-06,RE-ROOF,Issued,douglas,11018 Z ST,OMAHA,68137,ANCHOR ROOFING & LANDSCAPING LLC,Asphalt,1154.0,244900.0,42.0,11600.0,2026-04-05,2026-04-14,10245.626660001368,10985.985,5320.9,16159.435000000001,5076.836,31876.515999999974,12,5076.836,31876.515999999974,614.0149999999994,0.055890755357849056,-740.3583399986328
BLD-26-03231,2026-04-06,RE-ROOF,Issued,douglas,14464 BURDETTE ST,OMAHA,68116,ANCHOR ROOFING & LANDSCAPING LLC,Asphalt,2237.0,446900.0,38.0,22000.0,2026-04-05,2026-04-14,21831.73463315329,18350.0,10217.073,89607.72300000001,7722.6835,97443.60849999999,12,7722.6835,97443.60849999999,3650.0,0.1989100817438692,3481.73463315329
BLD-26-03232,2026-04-06,RE-ROOF,Issued,douglas,6505 WINSLOW PL,OMAHA,68137,ANCHOR ROOFING & LANDSCAPING LLC,Asphalt,1885.0,331100.0,57.0,17000.0,2026-04-05,2026-04-14,16250.88403958181,14500.0,8421.4,21600.0,8135.3,22095.5125,12,8135.3,22095.5125,2500.0,0.1724137931034483,1750.8840395818097
BLD-26-03233,2026-04-06,RE-ROOF,Issued,douglas,17808 CORBY ST,DOUGLAS COUNTY,68116,ANCHOR ROOFING & LANDSCAPING LLC,Asphalt,1865.0,554200.0,10.0,29000.0,2026-04-05,2026-04-14,22033.727744817756,18084.66,10707.93,28740.9,9592.5475,40745.11049999998,12,9592.5475,40745.11049999998,10915.34,0.6035689916205226,3949.0677448177557
BLD-26-03234,2026-04-06,RE-ROOF,Issued,douglas,4838 S 13 ST,OMAHA,68107,ANCHOR ROOFING & LANDSCAPING LLC,Asphalt,1906.0,204800.0,88.0,31000.0,2026-04-05,2026-04-14,16775.45790331397,8513.435,4200.0,15900.0,2814.25,16900.0,12,2814.25,16900.0,22486.565000000002,2.64130342217918,8262.022903313971
BLD-26-03246,2026-04-07,RE-ROOF,Issued,douglas,5408 N 149 AV,DOUGLAS COUNTY,68116,J HENRY HOMES,Asphalt,2413.0,345100.0,22.0,13281.12,2026-04-05,2026-04-14,15515.544262505822,13683.0,8015.729,27026.066000000003,7841.25,30539.749999999996,12,7841.25,30539.749999999996,-401.8799999999992,-0.02937075202806396,1832.5442625058222
BLD-26-03251,2026-04-07,RE-ROOF,Issued,douglas,4524 SHIRLEY ST,OMAHA,68106,VERNCO ROOFING,Asphalt,1356.0,274500.0,101.0,5371.19,2026-04-05,2026-04-14,6824.163925614105,9442.74,4700.0,17700.0,3375.0,21877.096499999992,12,3375.0,21877.096499999992,-4071.55,-0.4311831099871436,-2618.5760743858946
BLD-26-03277,2026-04-07,RE-ROOF,Issued,douglas,16601 POTTER ST,DOUGLAS COUNTY,68007,APPLE ROOFING,Asphalt,1392.0,329600.0,7.0,9509.0,2026-04-05,2026-04-14,10798.648135972639,13797.5,6106.5,22324.0,5844.564,23235.2165,12,5844.564,23235.2165,-4288.5,-0.3108171770248233,-2998.8518640273614
BLD-26-03292,2026-04-07,RE-ROOF,Issued,douglas,18401 BURDETTE ST,DOUGLAS COUNTY,68022,HOMETOWN ROOFING,Asphalt,2103.0,619400.0,5.0,10486.45,2026-04-05,2026-04-14,14427.499998233036,23000.0,15707.432,32290.542,12460.0,52873.85899999997,12,12460.0,52873.85899999997,-12513.55,-0.5440673913043478,-8572.500001766964
BLD-26-03314,2026-04-08,RE-ROOF,Issued,douglas,1862 N 153 PA,OMAHA,68154,HORN INDUSTRIES CORPORATION,Asphalt,1187.0,261100.0,35.0,7850.0,2026-04-05,2026-04-14,8879.06144005298,11588.0,4623.8,18730.5,3096.1000000000004,19974.149999999998,12,3096.1000000000004,19974.149999999998,-3738.0,-0.3225750776665516,-2708.9385599470206
BLD-26-03316,2026-04-08,RE-ROOF,Issued,douglas,2434 S 191 CR,OMAHA,68130,"MCKINNIS ROOFING AND SHEET METAL, LLC",Asphalt,3148.0,659900.0,24.0,53552.0,2026-04-05,2026-04-14,33229.60302910361,19766.555,11805.716999999999,27600.0,10531.271499999999,29125.0,12,10531.271499999999,29125.0,33785.445,1.709222724951313,13463.048029103607
BLD-26-03317,2026-04-08,RE-ROOF,Issued,douglas,3827 CORBY ST,OMAHA,68111,HORN INDUSTRIES CORPORATION,Asphalt,816.0,81600.0,72.0,4200.0,2026-04-05,2026-04-14,5226.658185758155,7000.0,3070.0,9974.512,2397.0,10990.485999999999,12,2397.0,10990.485999999999,-2800.0,-0.4,-1773.341814241845
BLD-26-03320,2026-04-08,RE-ROOF,Issued,douglas,4709 N 148 ST,OMAHA,68116,PINNACLE CONSTRUCTION,Asphalt,1832.0,342700.0,24.0,12000.0,2026-04-05,2026-04-14,12100.978436182977,9706.630000000001,4708.5,14939.0,4249.1,15328.2575,12,4249.1,15328.2575,2293.369999999999,0.23626840623367726,2394.348436182976
BLD-26-03326,2026-04-08,RE-ROOF,Issued,douglas,215 S 86 ST,OMAHA,68114,Weddle and Sons Inc,Asphalt,2278.0,439300.0,64.0,13800.0,2026-04-05,2026-04-14,15115.743545059904,23000.0,9994.762,83276.1,7828.978000000001,88844.8115,12,7828.978000000001,88844.8115,-9200.0,-0.4,-7884.256454940096
BLD-26-03327,2026-04-08,RE-ROOF,Closed,douglas,15707 SAHLER ST,OMAHA,68116,ARTISAN ROOFING,Asphalt,1668.0,327100.0,30.0,4000.0,2026-04-05,2026-04-14,8445.293512431892,14576.5,8185.605,23495.613,7760.8,25760.413499999995,12,7760.8,25760.413499999995,-10576.5,-0.725585703015127,-6131.206487568108
BLD-26-03330,2026-04-08,RE-ROOF,Issued,douglas,1713 N 211 ST,OMAHA,68022,HORN INDUSTRIES CORPORATION,Asphalt,1460.0,400100.0,30.0,12500.0,2026-04-05,2026-04-14,13966.377002602765,12840.625,5428.200000000001,28403.500000000004,2975.0,29513.25,12,2975.0,29513.25,-340.625,-0.026527135556096374,1125.752002602765
BLD-26-03331,2026-04-08,RE-ROOF,Issued,douglas,17702 MARCY ST,OMAHA,68118,HOMETOWN ROOFING,Asphalt,1454.0,356400.0,24.0,18467.3,2026-04-05,2026-04-14,13478.807758187239,9322.915,6000.0,24236.600000000006,6000.0,27455.699999999997,12,6000.0,27455.699999999997,9144.384999999998,0.9808504099844306,4155.892758187238
BLD-26-03333,2026-04-08,RE-ROOF,Issued,douglas,15405 BLACKWELL DR,OMAHA,68137,SHAMROCK HILLS LLC,Asphalt,2190.0,308600.0,51.0,11000.0,2026-04-05,2026-04-14,12608.945543125676,15500.0,10114.0,20700.0,9550.0,22799.999999999996,12,9550.0,22799.999999999996,-4500.0,-0.2903225806451613,-2891.0544568743244
BLD-26-03334,2026-04-08,RE-ROOF,Issued,douglas,456 SHOREWOOD LA,DOUGLAS COUNTY,68069,APPLE ROOFING,Asphalt,1847.0,528900.0,36.0,13786.0,2026-04-05,2026-04-14,14596.116029508677,16823.025,9353.8,28403.500000000004,8930.1,32998.37849999999,12,8930.1,32998.37849999999,-3037.0250000000015,-0.18052787771521478,-2226.908970491324
